surface	lemma	paradigm	semantic_id
אגרופניות	אגרופנית	נ,ע,רבים,סמיכות	n_construct_plural
אגרופנים	אגרופן	ז,ע,רבים	n_masc_regular
אגרופנית	אגרופנית	נ,ע,יחיד	n_fem_regular
אגרופנית	אגרופנית	נ,ע,יחיד,סמיכות	n_construct_singular
אגרות	אגרה	נ,ע,רבים	n_fem_regular
אגרות	אגרה	נ,ע,רבים,סמיכות	n_construct_plural
אגרטל	אגרטל	ז,ע,יחיד	n_masc_regular
אגרטל	אגרטל	ז,ע,יחיד,סמיכות	n_construct_singular
אגרטלי	אגרטל	ז,ע,רבים,סמיכות	n_construct_plural
אגרטלים	אגרטל	ז,ע,רבים	n_masc_regular
אגרסיבי	אגרסיבי	ת,יחיד,ז	adj_unbound
אגרסיבי	אגרסיבי	ת,יחיד,ז,סמיכות	adj_construct
אגרסיביות	אגרסיבי	ת,רבים,נ	adj_unbound
אגרסיביות	אגרסיבי	ת,רבים,נ,סמיכות	adj_construct
אגרסיביות	אגרסיביות	נ,ע,יחיד	n_fem_regular
אגרסיביות	אגרסיביות	נ,ע,יחיד,סמיכות	n_construct_singular
אגרסיביי	אגרסיבי	ת,רבים,ז,סמיכות	adj_construct
אגרסיביים	אגרסיבי	ת,רבים,ז	adj_unbound
אגרסיבית	אגרסיבי	ת,יחיד,נ	adj_unbound
אגרסיבית	אגרסיבי	ת,יחיד,נ,סמיכות	adj_construct
אגרסיה	אגרסיה	נ,ע,יחיד	n_fem_regular
אגרסיות	אגרסיה	נ,ע,רבים	n_fem_regular
אגרסיות	אגרסיה	נ,ע,רבים,סמיכות	n_construct_plural
אגרסיית	אגרסיה	נ,ע,יחיד,סמיכות	n_construct_singular
אגררי	אגררי	ת,יחיד,ז	adj_unbound
אגררי	אגררי	ת,יחיד,ז,סמיכות	adj_construct
אגרריות	אגררי	ת,רבים,נ	adj_unbound
אגרריות	אגררי	ת,רבים,נ,סמיכות	adj_construct
אגרריי	אגררי	ת,רבים,ז,סמיכות	adj_construct
אגרריים	אגררי	ת,רבים,ז	adj_unbound
אגררית	אגררי	ת,יחיד,נ	adj_unbound
אגררית	אגררי	ת,יחיד,נ,סמיכות	adj_construct
אגרת	אגרה	נ,ע,יחיד,סמיכות	n_construct_singular
אדווה	אדווה	נ,ע,יחיד	n_fem_regular
אדוות	אדווה	נ,ע,יחיד,סמיכות	n_construct_singular
אדוות	אדווה	נ,ע,רבים	n_fem_regular
אדוות	אדווה	נ,ע,רבים,סמיכות	n_construct_plural
אדום	אדום	ת,יחיד,ז	adj_unbound
אדום	אדום	ת,יחיד,ז,סמיכות	adj_construct
אדומה	אדום	ת,יחיד,נ	adj_unbound
אדומות	אדום	ת,רבים,נ	adj_unbound
אדומות	אדום	ת,רבים,נ,סמיכות	adj_construct
אדומי	אדום	ת,רבים,ז,סמיכות	adj_construct
אדומי	אדומי	ת,יחיד,ז	adj_unbound
אדומי	אדומי	ת,יחיד,ז,סמיכות	adj_construct
אדומיות	אדומי	ת,רבים,נ	adj_unbound
אדומיות	אדומי	ת,רבים,נ,סמיכות	adj_construct
אדומיי	אדומי	ת,רבים,ז,סמיכות	adj_construct
אדומיים	אדומי	ת,רבים,ז	adj_unbound
אדומים	אדום	ת,רבים,ז	adj_unbound
אדומים	אדומי	ע,רבים,ז	n_masc_regular
אדומית	אדומי	ת,יחיד,נ	adj_unbound
אדומית	אדומי	ת,יחיד,נ,סמיכות	adj_construct
אדומת	אדום	ת,יחיד,נ,סמיכות	adj_construct
אדון	אדון	ז,ע,יחיד	n_masc_regular
אדון	אדון	ז,ע,יחיד,סמיכות	n_construct_singular
אדוני	אדון	ז,ע,רבים,סמיכות	n_construct_plural
אדונים	אדון	ז,ע,רבים	n_masc_regular
אדוק	אדוק	ת,יחיד,ז	adj_unbound
אדוק	אדוק	ת,יחיד,ז,סמיכות	adj_construct
אדוקה	אדוק	ת,יחיד,נ	adj_unbound
אדוקות	אדוק	ת,רבים,נ	adj_unbound
אדוקות	אדוק	ת,רבים,נ,סמיכות	adj_construct
אדוקי	אדוק	ת,רבים,ז,סמיכות	adj_construct
אדוקים	אדוק	ת,רבים,ז	adj_unbound
אדוקת	אדוק	ת,יחיד,נ,סמיכות	adj_construct
אדיב	אדיב	ת,יחיד,ז	adj_unbound
אדיב	אדיב	ת,יחיד,ז,סמיכות	adj_construct
אדיבה	אדיב	ת,יחיד,נ	adj_unbound
אדיבויות	אדיבות	נ,ע,רבים	n_fem_regular
אדיבויות	אדיבות	נ,ע,רבים,סמיכות	n_construct_plural
אדיבות	אדיב	ת,רבים,נ	adj_unbound
אדיבות	אדיב	ת,רבים,נ,סמיכות	adj_construct
אדיבות	אדיבות	נ,ע,יחיד	n_fem_regular
אדיבות	אדיבות	נ,ע,יחיד,סמיכות	n_construct_singular
אדיבי	אדיב	ת,רבים,ז,סמיכות	adj_construct
אדיבים	אדיב	ת,רבים,ז	adj_unbound
אדיבת	אדיב	ת,יחיד,נ,סמיכות	adj_construct
אדיפלי	אדיפלי	ת,יחיד,ז	adj_unbound
אדיפלי	אדיפלי	ת,יחיד,ז,סמיכות	adj_construct
אדיפליות	אדיפלי	ת,רבים,נ	adj_unbound
אדיפליות	אדיפלי	ת,רבים,נ,סמיכות	adj_construct
אדיפליי	אדיפלי	ת,רבים,ז,סמיכות	adj_construct
אדיפליים	אדיפלי	ת,רבים,ז	adj_unbound
אדיפלית	אדיפלי	ת,יחיד,נ	adj_unbound
אדיפלית	אדיפלי	ת,יחיד,נ,סמיכות	adj_construct
אדיקויות	אדיקות	נ,ע,רבים	n_fem_regular
אדיקויות	אדיקות	נ,ע,רבים,סמיכות	n_construct_plural
אדיקות	אדיקות	נ,ע,יחיד	n_fem_regular
אדיקות	אדיקות	נ,ע,יחיד,סמיכות	n_construct_singular
אדיר	אדיר	ת,יחיד,ז	adj_unbound
אדיר	אדיר	ת,יחיד,ז,סמיכות	adj_construct
אדירה	אדיר	ת,יחיד,נ	adj_unbound
אדירות	אדיר	ת,רבים,נ	adj_unbound
אדירות	אדיר	ת,רבים,נ,סמיכות	adj_construct
אדירי	אדיר	ת,רבים,ז,סמיכות	adj_construct
אדירים	אדיר	ת,רבים,ז	adj_unbound
אדירת	אדיר	ת,יחיד,נ,סמיכות	adj_construct
אדיש	אדיש	ת,יחיד,ז	adj_unbound
אדיש	אדיש	ת,יחיד,ז,סמיכות	adj_construct
אדישה	אדיש	ת,יחיד,נ	adj_unbound
אדישות	אדישות	נ,ע,יחיד	n_fem_regular
אדישות	אדישות	נ,ע,יחיד,סמיכות	n_construct_singular
אדישות	אדיש	ת,רבים,נ	adj_unbound
אדישות	אדיש	ת,רבים,נ,סמיכות	adj_construct
אדישי	אדיש	ת,רבים,ז,סמיכות	adj_construct
אדישים	אדיש	ת,רבים,ז	adj_unbound
אדישת	אדיש	ת,יחיד,נ,סמיכות	adj_construct
אדם	אדם	ז,ע,יחיד	n_masc_regular
אדמדם	אדמדם	ת,יחיד,ז	adj_unbound
אדמדם	אדמדם	ת,יחיד,ז,סמיכות	adj_construct
אדמדמה	אדמדם	ת,יחיד,נ	adj_unbound
אדמדמות	אדמדם	ת,רבים,נ	adj_unbound
אדמדמות	אדמדם	ת,רבים,נ,סמיכות	adj_construct
אדמדמי	אדמדם	ת,רבים,ז,סמיכות	adj_construct
אדמדמים	אדמדם	ת,רבים,ז	adj_unbound
אדמדמת	אדמדם	ת,יחיד,נ,סמיכות	adj_construct
אדמה	אדמה	נ,ע,יחיד	n_fem_regular
אדמומי	אדמומי	ת,יחיד,ז	adj_unbound
אדמומי	אדמומי	ת,יחיד,ז,סמיכות	adj_construct
אדמומיות	אדמומית	נ,ע,רבים	n_fem_regular
אדמומיות	אדמומית	נ,ע,רבים,סמיכות	n_construct_plural
אדמומיות	אדמומי	ת,רבים,נ	adj_unbound
אדמומיות	אדמומי	ת,רבים,נ,סמיכות	adj_construct
אדמומיי	אדמומי	ת,רבים,ז,סמיכות	adj_construct
אדמומיים	אדמומי	ת,רבים,ז	adj_unbound
אדמומית	אדמומית	נ,ע,יחיד	n_fem_regular
אדמומית	אדמומית	נ,ע,יחיד,סמיכות	n_construct_singular
אדמומית	אדמומי	ת,יחיד,נ	adj_unbound
אדמומית	אדמומי	ת,יחיד,נ,סמיכות	adj_construct
אדמוני	אדמוני	ת,יחיד,ז	adj_unbound
אדמוני	אדמוני	ת,יחיד,ז,סמיכות	adj_construct
אדמוניות	אדמוני	ת,רבים,נ	adj_unbound
אדמוניות	אדמוני	ת,רבים,נ,סמיכות	adj_construct
אדמוניי	אדמוני	ת,רבים,ז,סמיכות	adj_construct
אדמוניים	אדמוני	ת,רבים,ז	adj_unbound
אדמונית	אדמוני	ת,יחיד,נ	adj_unbound
אדמונית	אדמוני	ת,יחיד,נ,סמיכות	adj_construct
אדמות	אדמה	נ,ע,רבים	n_fem_regular
אדמות	אדמה	נ,ע,רבים,סמיכות	n_construct_plural
אדמיניסטרטור	אדמיניסטרטור	ת,יחיד,ז	adj_unbound
אדמיניסטרטור	אדמיניסטרטור	ת,יחיד,ז,סמיכות	adj_construct
אדמיניסטרטורי	אדמיניסטרטור	ת,רבים,ז,סמיכות	adj_construct
אדמיניסטרטוריות	אדמיניסטרטור	ת,רבים,נ	adj_unbound
אדמיניסטרטוריות	אדמיניסטרטור	ת,רבים,נ,סמיכות	adj_construct
אדמיניסטרטורים	אדמיניסטרטור	ת,רבים,ז	adj_unbound
אדמיניסטרטורית	אדמיניסטרטור	ת,יחיד,נ	adj_unbound
אדמיניסטרטורית	אדמיניסטרטור	ת,יחיד,נ,סמיכות	adj_construct
אדמיניסטרטיבי	אדמיניסטרטיבי	ת,יחיד,ז	adj_unbound
אדמיניסטרטיבי	אדמיניסטרטיבי	ת,יחיד,ז,סמיכות	adj_construct
אדמיניסטרטיביות	אדמיניסטרטיבי	ת,רבים,נ	adj_unbound
אדמיניסטרטיביות	אדמיניסטרטיבי	ת,רבים,נ,סמיכות	adj_construct
אדמיניסטרטיביי	אדמיניסטרטיבי	ת,רבים,ז,סמיכות	adj_construct
אדמיניסטרטיביים	אדמיניסטרטיבי	ת,רבים,ז	adj_unbound
אדמיניסטרטיבית	אדמיניסטרטיבי	ת,יחיד,נ	adj_unbound
אדמיניסטרטיבית	אדמיניסטרטיבי	ת,יחיד,נ,סמיכות	adj_construct
אדמיניסטרציה	אדמיניסטרציה	נ,ע,יחיד	n_fem_regular
אדמיניסטרציות	אדמיניסטרציה	נ,ע,רבים	n_fem_regular
אדמיניסטרציות	אדמיניסטרציה	נ,ע,רבים,סמיכות	n_construct_plural
אדמיניסטרציית	אדמיניסטרציה	נ,ע,יחיד,סמיכות	n_construct_singular
אדמירל	אדמירל	ז,ע,יחיד	n_masc_regular
אדמירל	אדמירל	ז,ע,יחיד,סמיכות	n_construct_singular
אדמירלות	אדמירלות	נ,ע,יחיד	n_fem_regular
אדמירלות	אדמירלות	נ,ע,יחיד,סמיכות	n_construct_singular
אדמירלי	אדמירל	ז,ע,רבים,סמיכות	n_construct_plural
אדמירליות	אדמירלית	נ,ע,רבים	n_fem_regular
אדמירליות	אדמירלית	נ,ע,רבים,סמיכות	n_construct_plural
אדמירלים	אדמירל	ז,ע,רבים	n_masc_regular
אדמירלית	אדמירלית	נ,ע,יחיד	n_fem_regular
אדמירלית	אדמירלית	נ,ע,יחיד,סמיכות	n_construct_singular
אדמת	אדמה	נ,ע,יחיד,סמיכות	n_construct_singular
אדמת	אדמת	נ,ע,יחיד	n_fem_regular
אדמת	אדמת	נ,ע,יחיד,סמיכות	n_construct_singular
אדן	אדן	ז,ע,יחיד	n_masc_regular
אדן	אדן	ז,ע,יחיד,סמיכות	n_construct_singular
אדנות	אדנות	נ,ע,יחיד	n_fem_regular
אדנות	אדנות	נ,ע,יחיד,סמיכות	n_construct_singular
אדני	אדן	ז,ע,רבים,סמיכות	n_construct_plural
אדניות	אדנית	נ,ע,רבים	n_fem_regular
אדניות	אדנית	נ,ע,רבים,סמיכות	n_construct_plural
אדנים	אדן	ז,ע,רבים	n_masc_regular
אדנית	אדנית	נ,ע,יחיד	n_fem_regular
אדנית	אדנית	נ,ע,יחיד,סמיכות	n_construct_singular
אדפטציה	אדפטציה	נ,ע,יחיד	n_fem_regular
אדפטציות	אדפטציה	נ,ע,רבים	n_fem_regular
אדפטציות	אדפטציה	נ,ע,רבים,סמיכות	n_construct_plural
אדפטציית	אדפטציה	נ,ע,יחיד,סמיכות	n_construct_singular
אדרה	אדרה	נ,ע,יחיד	n_fem_regular
אדרות	אדרה	נ,ע,רבים	n_fem_regular
אדרות	אדרה	נ,ע,רבים,סמיכות	n_construct_plural
אדרות	אדרת	נ,ע,רבים	n_fem_regular
אדרות	אדרת	נ,ע,רבים,סמיכות	n_construct_plural
אדריאטי	אדריאטי	ת,יחיד,ז	adj_unbound
אדריאטי	אדריאטי	ת,יחיד,ז,סמיכות	adj_construct
אדריאטיות	אדריאטי	ת,רבים,נ	adj_unbound
אדריאטיות	אדריאטי	ת,רבים,נ,סמיכות	adj_construct
אדריאטיי	אדריאטי	ת,רבים,ז,סמיכות	adj_construct
אדריאטיים	אדריאטי	ת,רבים,ז	adj_unbound
אדריאטית	אדריאטי	ת,יחיד,נ	adj_unbound
אדריאטית	אדריאטי	ת,יחיד,נ,סמיכות	adj_construct
אדריכל	אדריכל	ז,ע,יחיד	n_masc_regular
אדריכל	אדריכל	ז,ע,יחיד,סמיכות	n_construct_singular
אדריכלויות	אדריכלות	נ,ע,רבים	n_fem_regular
אדריכלויות	אדריכלות	נ,ע,רבים,סמיכות	n_construct_plural
אדריכלות	אדריכלות	נ,ע,יחיד	n_fem_regular
אדריכלות	אדריכלות	נ,ע,יחיד,סמיכות	n_construct_singular
אדריכלי	אדריכל	ז,ע,רבים,סמיכות	n_construct_plural
אדריכלי	אדריכלי	ת,יחיד,ז	adj_unbound
אדריכלי	אדריכלי	ת,יחיד,ז,סמיכות	adj_construct
אדריכליות	אדריכלית	נ,ע,רבים	n_fem_regular
אדריכליות	אדריכלית	נ,ע,רבים,סמיכות	n_construct_plural
אדריכליות	אדריכלי	ת,רבים,נ	adj_unbound
אדריכליות	אדריכלי	ת,רבים,נ,סמיכות	adj_construct
אדריכליי	אדריכלי	ת,רבים,ז,סמיכות	adj_construct
אדריכליים	אדריכלי	ת,רבים,ז	adj_unbound
אדריכלים	אדריכל	ז,ע,רבים	n_masc_regular
אדריכלית	אדריכלית	נ,ע,יחיד	n_fem_regular
אדריכלית	אדריכלית	נ,ע,יחיד,סמיכות	n_construct_singular
אדריכלית	אדריכלי	ת,יחיד,נ	adj_unbound
אדריכלית	אדריכלי	ת,יחיד,נ,סמיכות	adj_construct
אדרנלין	אדרנלין	ז,ע,יחיד	n_masc_regular
אדרת	אדרה	נ,ע,יחיד,סמיכות	n_construct_singular
אדרת	אדרת	נ,ע,יחיד	n_fem_regular
אדרת	אדרת	נ,ע,יחיד,סמיכות	n_construct_singular
אהבה	אהבה	נ,ע,יחיד	n_fem_regular
אהבהבי	אהבהב	ז,ע,רבים,סמיכות	n_construct_plural
אהבהבים	אהבהב	ז,ע,רבים	n_masc_regular
אהבות	אהבה	נ,ע,רבים	n_fem_regular
אהבות	אהבה	נ,ע,רבים,סמיכות	n_construct_plural
אהבי	אהב	ז,ע,רבים,סמיכות	n_construct_plural
אהבים	אהב	ז,ע,רבים	n_masc_regular
אהבל	אהבל	ת,יחיד,ז	adj_unbound
אהבל	אהבל	ת,יחיד,ז,סמיכות	adj_construct
אהבלה	אהבל	ת,יחיד,נ	adj_unbound
אהבלות	אהבל	ת,רבים,נ	adj_unbound
אהבלות	אהבל	ת,רבים,נ,סמיכות	adj_construct
אהבלי	אהבל	ת,רבים,ז,סמיכות	adj_construct
אהבליות	אהבל	ת,רבים,נ	adj_unbound
אהבליות	אהבל	ת,רבים,נ,סמיכות	adj_construct
אהבלים	אהבל	ת,רבים,ז	adj_unbound
אהבלית	אהבל	ת,יחיד,נ	adj_unbound
אהבלית	אהבל	ת,יחיד,נ,סמיכות	adj_construct
אהבלת	אהבל	ת,יחיד,נ,סמיכות	adj_construct
אהבת	אהבה	נ,ע,יחיד,סמיכות	n_construct_singular
אהדה	אהדה	נ,ע,יחיד	n_fem_regular
אהדות	אהדה	נ,ע,רבים	n_fem_regular
אהדות	אהדה	נ,ע,רבים,סמיכות	n_construct_plural
אהדת	אהדה	נ,ע,יחיד,סמיכות	n_construct_singular
אהוב	אהוב	ז,ע,יחיד	n_masc_regular
אהוב	אהוב	ז,ע,יחיד,סמיכות	n_construct_singular
אהובה	אהובה	נ,ע,יחיד	n_fem_regular
אהובות	אהובה	נ,ע,רבים	n_fem_regular
אהובות	אהובה	נ,ע,רבים,סמיכות	n_construct_plural
אהובי	אהוב	ז,ע,רבים,סמיכות	n_construct_plural
אהובים	אהוב	ז,ע,רבים	n_masc_regular
אהובת	אהובה	נ,ע,יחיד,סמיכות	n_construct_singular
אהיל	אהיל	ז,ע,יחיד	n_masc_regular
אהיל	אהיל	ז,ע,יחיד,סמיכות	n_construct_singular
אהילי	אהיל	ז,ע,רבים,סמיכות	n_construct_plural
אהילים	אהיל	ז,ע,רבים	n_masc_regular
אוב	אוב	ז,ע,יחיד	n_masc_regular
אוב	אוב	ז,ע,יחיד,סמיכות	n_construct_singular
אובות	אוב	ז,ע,רבים	n_masc_regular
אובות	אוב	ז,ע,רבים,סמיכות	n_construct_plural
אובייקט	אובייקט	ז,ע,יחיד	n_masc_regular
אובייקט	אובייקט	ז,ע,יחיד,סמיכות	n_construct_singular
אובייקטי	אובייקט	ז,ע,רבים,סמיכות	n_construct_plural
אובייקטיבי	אובייקטיבי	ת,יחיד,ז	adj_unbound
אובייקטיבי	אובייקטיבי	ת,יחיד,ז,סמיכות	adj_construct
אובייקטיביות	אובייקטיבי	ת,רבים,נ	adj_unbound
אובייקטיביות	אובייקטיבי	ת,רבים,נ,סמיכות	adj_construct
אובייקטיביות	אובייקטיביות	נ,ע,יחיד	n_fem_regular
אובייקטיביות	אובייקטיביות	נ,ע,יחיד,סמיכות	n_construct_singular
אובייקטיביי	אובייקטיבי	ת,רבים,ז,סמיכות	adj_construct
אובייקטיביים	אובייקטיבי	ת,רבים,ז	adj_unbound
אובייקטיבית	אובייקטיבי	ת,יחיד,נ	adj_unbound
אובייקטיבית	אובייקטיבי	ת,יחיד,נ,סמיכות	adj_construct
אובייקטים	אובייקט	ז,ע,רבים	n_masc_regular
אובך	אובך	ז,ע,יחיד	n_masc_regular
אובליסק	אובליסק	ז,ע,יחיד	n_masc_regular
אובליסק	אובליסק	ז,ע,יחיד,סמיכות	n_construct_singular
אובליסקי	אובליסק	ז,ע,רבים,סמיכות	n_construct_plural
אובליסקים	אובליסק	ז,ע,רבים	n_masc_regular
אובססיבי	אובססיבי	ת,יחיד,ז	adj_unbound
אובססיבי	אובססיבי	ת,יחיד,ז,סמיכות	adj_construct
אובססיביות	אובססיבי	ת,רבים,נ	adj_unbound
אובססיביות	אובססיבי	ת,רבים,נ,סמיכות	adj_construct
אובססיביי	אובססיבי	ת,רבים,ז,סמיכות	adj_construct
